#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-06-27 21:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-06-27 21:00:02 UTC


Africa,#genre#
Мир HD[geo-blocked],https://t.freetv.fun/live/mir.m3u8
Мир HD[geo-blocked],https://t.freetv.fun/live/mir-1.m3u8
Мир HD[geo-blocked],https://t.freetv.fun/live/mir-2.m3u8
Мультимания[geo-blocked],https://t.freetv.fun/live/multilandiia.m3u8
Мультимания[geo-blocked],https://t.freetv.fun/live/multilandiia-576p.m3u8
НИКА ТВ[geo-blocked],https://t.freetv.fun/live/nika-tv.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-1.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-576p.m3u8
НТВ-Сериал[geo-blocked],https://t.freetv.fun/live/ntv-serial-1.m3u8
Перец ATB[geo-blocked],https://t.freetv.fun/live/perets.php
Планета HD[geo-blocked],https://t.freetv.fun/live/tnv-planeta.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/moia-planeta.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/zhivaia-planeta-576p.m3u8
Пятница! Россия[geo-blocked],https://t.freetv.fun/live/piatnitsa.m3u8
РИА НОВОСТИ[geo-blocked],https://t.freetv.fun/live/360deg-novosti.m3u8
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-1.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-1.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-2.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-3.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-4.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-1080p.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-plus-6-576p.m3u8
Рыжий[geo-blocked],https://t.freetv.fun/live/ryzhii.m3u8
Сибирь[geo-blocked],https://t.freetv.fun/live/sibir-24.m3u8
Сибирь[geo-blocked],https://t.freetv.fun/live/sibir-24-1.m3u8
ТНТ[geo-blocked],https://t.freetv.fun/live/tnt.m3u8
ТНТ[geo-blocked],https://t.freetv.fun/live/tnt4.m3u8
Твой Дом[geo-blocked],https://t.freetv.fun/live/dom.m3u8
Теледом[geo-blocked],https://t.freetv.fun/live/teledom.m3u8
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/radio-shanson-1.m3u8
Ю Россия[geo-blocked],https://t.freetv.fun/live/rossiia-rtr.m3u8
ностальгия Россия[geo-blocked],https://t.freetv.fun/live/nostalgiia.m3u8
Saudi Arabia,#genre#
4 Shabab[geo-blocked],https://t.freetv.fun/live/yemen-shabab.m3u8
4 Shabab[geo-blocked],https://t.freetv.fun/live/yemen-shabab-1.ts
A1 Sports[geo-blocked],https://t.freetv.fun/live/tvs-classic-sports.m3u8
A1 Sports[geo-blocked],https://t.freetv.fun/live/tvs-classic-sports-360p.m3u8
Al Maghribia[geo-blocked],https://t.freetv.fun/live/al-maghribia.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-news.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-tv.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-2.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1-1.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1-3.m3u8
C TV[geo-blocked],https://t.freetv.fun/live/cay-tv.m3u8
Dorar TV[geo-blocked],https://t.freetv.fun/live/oromar-tv.m3u8
Happy TV  (EXYU ) [geo-blocked],https://t.freetv.fun/live/happy-radio-tv.m3u8
Musawa[geo-blocked],https://t.freetv.fun/live/musawa.m3u8
OSN  Premiere[geo-blocked],https://t.freetv.fun/live/film1-premiere-nl.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv-1.m3u8
Raya TV[geo-blocked],https://t.freetv.fun/live/wayra-tv.m3u8
SAPDA TV[geo-blocked],https://t.freetv.fun/live/apa-tv.m3u8
Stars TV[geo-blocked],https://t.freetv.fun/live/cars-stars-tv.m3u8
al sirat tv[geo-blocked],https://t.freetv.fun/live/salira-tv.m3u8
Serbia,#genre#
Prva 1 Srpska Televizija Serbia[geo-blocked],https://t.freetv.fun/live/prva.m3u8
Prva Plus Serbia[geo-blocked],https://t.freetv.fun/live/prva-plus.m3u8
RTS 2 Serbia[geo-blocked],https://t.freetv.fun/live/rts-2.m3u8
Singapore,#genre#
AXN HD[geo-blocked],https://t.freetv.fun/live/axn.m3u8
AXN HD[geo-blocked],https://t.freetv.fun/live/axn-hd-tv.ts
Afn[geo-blocked],https://t.freetv.fun/live/afn-tv.ts
CM Plus[geo-blocked],https://t.freetv.fun/live/mgm-plus.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-3.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-4.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-1.m3u8
Hits(TW)[geo-blocked],https://t.freetv.fun/live/xite-hits.m3u8
Hits(TW)[geo-blocked],https://t.freetv.fun/live/xite-hits-1.m3u8
MOB TV[geo-blocked],https://t.freetv.fun/live/mof-tv.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-movie-channel.m3u8
Sony One HD[geo-blocked],https://t.freetv.fun/live/sony-one-favoris.m3u8
Sony One HD[geo-blocked],https://t.freetv.fun/live/sony-one-faves-uk.m3u8
THRILL[geo-blocked],https://t.freetv.fun/live/thrill-tv.ts
South Africa,#genre#
Ortm[geo-blocked],https://t.freetv.fun/live/ortm-2.m3u8
Ortm[geo-blocked],https://t.freetv.fun/live/ortm2.m3u8
Trace Mziki[geo-blocked],https://t.freetv.fun/live/trace-mziki.m3u8
Trace Mziki[geo-blocked],https://t.freetv.fun/live/trace-muzika.m3u8
africa tv[geo-blocked],https://t.freetv.fun/live/tv-brics-africa.m3u8
africa tv[geo-blocked],https://t.freetv.fun/live/tv5monde-africa.m3u8
africa tv[geo-blocked],https://t.freetv.fun/live/voa-tv-africa.m3u8
South Korea,#genre#
SBS PLUS[geo-blocked],https://t.freetv.fun/live/sv-plus.m3u8
Spain,#genre#
40 TV[geo-blocked],https://t.freetv.fun/live/40-graus-tv.m3u8
A3S Antreseries[geo-blocked],https://t.freetv.fun/live/atreseries.m3u8
Asturias TV[geo-blocked],https://t.freetv.fun/live/altura-tv.m3u8
BUZZ[geo-blocked],https://t.freetv.fun/live/buzzr.m3u8
BUZZ[geo-blocked],https://t.freetv.fun/live/dish-buzz.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu-2.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-2.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-4.php
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-5.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-6.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu-5.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-10.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-4.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnxin-wen-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-15.m3u8
Canal 5 Spain[geo-blocked],https://t.freetv.fun/live/canal-5.m3u8
Canal+ Desporte 2 Spain[geo-blocked],https://t.freetv.fun/live/2-plus-2-1.m3u8
Canal+ Futbol Spain[geo-blocked],https://t.freetv.fun/live/futbol.m3u8
EITB (Basque) Spain[geo-blocked],https://t.freetv.fun/live/eitb-2.m3u8
Galicia TV[geo-blocked],https://t.freetv.fun/live/albricias-tv.m3u8
ODISEA TV SPAIN[geo-blocked],https://t.freetv.fun/live/odisea-tv.m3u8
Real Madrid TV[geo-blocked],https://t.freetv.fun/live/real-madrid-tv.m3u8
TV3 Catalunya[geo-blocked],https://t.freetv.fun/live/la-1-catalunya-1.m3u8
Tigo Music[geo-blocked],https://t.freetv.fun/live/music-latino.m3u8
Sri lanka,#genre#
EET TV Tamil[geo-blocked],https://t.freetv.fun/live/eet-tv-1.m3u8
Sudan,#genre#
S24 TV[geo-blocked],https://t.freetv.fun/live/qs24-tv.m3u8
Sweden,#genre#
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4.m3u8
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4-1.m3u8
Viasat Comedy Sweden[geo-blocked],https://t.freetv.fun/live/viasat-kino-comedy.m3u8
Switzerland,#genre#
Canal Plus Family HD[geo-blocked],https://t.freetv.fun/live/canal-plus-family.m3u8
ROUGE TV[geo-blocked],https://t.freetv.fun/live/rouge-tv.m3u8
Syria,#genre#
rojava tv[geo-blocked],https://t.freetv.fun/live/rodja-tv-1.m3u8
Taiwan,#genre#
AMC電影[geo-blocked],https://t.freetv.fun/live/amcdian-ying-tai-tv.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-1.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-2.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-3.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/test-channel-3.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/tennis-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel-2.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/chile-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-y.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/tennis-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/mo-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-11.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/xplore-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/kurd-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/chile-channel-720p.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/nascar-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/motogp-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/nascar-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/motogp-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/the-lego-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/impact-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/magna-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-18-gac.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/novyi-channel.m3u8
CMusic[geo-blocked],https://t.freetv.fun/live/4music.m3u8
CN卡通頻道[geo-blocked],https://t.freetv.fun/live/cnqia-tong.m3u8
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-ringside.m3u8
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-1-de.m3u8
DAZN 1(TW)[geo-blocked],rtmp://f13h.mine.nu/sat/tv731
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-1-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-5-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-2-de.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-2-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-3-pt.m3u8
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-2.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-1.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-2.m3u8
Eleven sports[geo-blocked],https://t.freetv.fun/live/eleven-sports-2.m3u8
Eleven sports[geo-blocked],https://t.freetv.fun/live/eleven-sports-1.m3u8
FOX Movies HD(TW)[geo-blocked],https://t.freetv.fun/live/hbo-movies.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network-1.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network-2.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network-3.m3u8
HGTV(TW)[geo-blocked],https://t.freetv.fun/live/hgtv.m3u8
HGTV(TW)[geo-blocked],https://t.freetv.fun/live/hgtv-1.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/hollywood.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/young-hollywood.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/action-hollywood.m3u8
Lifetime(TW)[geo-blocked],https://t.freetv.fun/live/lifetime-1.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-2.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-3.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-5.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-6.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-ca.m3u8
MOMO親子臺[geo-blocked],https://t.freetv.fun/live/momoqin-zi.php
PET CLUB TV[geo-blocked],https://t.freetv.fun/live/pet-club-tv.m3u8
PET CLUB TV[geo-blocked],https://t.freetv.fun/live/pet-club-tv-1.m3u8
PET CLUB TV[geo-blocked],https://t.freetv.fun/live/club-tv.m3u8
Rollor TV[geo-blocked],https://t.freetv.fun/live/folklore-tv-1.m3u8
Smithsonian Channel[geo-blocked],https://t.freetv.fun/live/smithsonian-channel-selects.m3u8
Smithsonian Channel[geo-blocked],https://t.freetv.fun/live/smithsonian-channel.m3u8
Star Movies Gold[geo-blocked],https://t.freetv.fun/live/gold-star.m3u8
TVBS HD[geo-blocked],https://t.freetv.fun/live/tvbs.m3u8
TVBS HD[geo-blocked],https://t.freetv.fun/live/tvbstai-ju.php
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1.m3u8
TVBS精采臺[geo-blocked],https://t.freetv.fun/live/tvbsjing-cai.php
UDN TV[geo-blocked],https://t.freetv.fun/live/tudn.m3u8
三立臺灣台[geo-blocked],https://t.freetv.fun/live/san-li-tai-wan.php
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen.php
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-1.m3u8
中天新聞FHD[geo-blocked],rtmp://media.atmsiot.com/live/ztxw
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-3.m3u8
中視[geo-blocked],https://t.freetv.fun/live/zhong-shi.ts
中視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv091
中視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv091
中視HD[geo-blocked],https://t.freetv.fun/live/zhong-shi-2.ts
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-1.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi.ts
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-1.ts
公視戲劇[geo-blocked],https://t.freetv.fun/live/gong-shi-xi-ju-tv.m3u8
台視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv071
台視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv071
唯心電視[geo-blocked],https://t.freetv.fun/live/wei-xin-dian-shi.m3u8
唯心電視[geo-blocked],https://t.freetv.fun/live/wei-xin-dian-shi-1.m3u8
寰宇新聞[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen.php
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-1-1.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-2.m3u8
東森超視[geo-blocked],rtmp://f13h.mine.nu/sat/tv331
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1.php
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1-1.ts
民視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv051
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-3.m3u8
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-28.m3u8
民視影劇臺[geo-blocked],https://t.freetv.fun/live/min-shi-ying-ju.php
民視影劇臺[geo-blocked],https://t.freetv.fun/live/min-shi-ying-ju-tv.m3u8
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen.ts
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1.m3u8
民視綜藝臺[geo-blocked],https://t.freetv.fun/live/min-shi-zong-yi.php
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying-1.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying.m3u8
緯來育樂[geo-blocked],rtmp://f13h.mine.nu/sat/tv701
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying.m3u8
臺視HD[geo-blocked],https://t.freetv.fun/live/tai-shi.ts
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing.ts
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-1-1.ts
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-2.ts
采昌影劇[geo-blocked],https://t.freetv.fun/live/cai-chang-ying-ju-tv.m3u8
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi.php
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi-1.m3u8
鏡新聞[geo-blocked],https://t.freetv.fun/live/jing-xin-wen.m3u8
鏡新聞[geo-blocked],https://t.freetv.fun/live/jing-xin-wen-1.php
靖天戲劇[geo-blocked],https://t.freetv.fun/live/jing-tian-xi-ju-tv.m3u8
靖天映畫[geo-blocked],https://t.freetv.fun/live/jing-tian-ying-hua-tv.m3u8
靖天電影[geo-blocked],https://t.freetv.fun/live/jing-tian-dian-ying-tv.m3u8
靖洋戲劇[geo-blocked],https://t.freetv.fun/live/jing-yang-xi-ju.php
靖洋戲劇[geo-blocked],https://t.freetv.fun/live/jing-yang-xi-ju-tv.m3u8
龍華卡通[geo-blocked],https://t.freetv.fun/live/long-hua-qia-tong-tv.m3u8
Thailand,#genre#
MOTORVISION HD[geo-blocked],https://t.freetv.fun/live/totovision.m3u8
Stadium1[geo-blocked],https://t.freetv.fun/live/stadium.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-5.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-6.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-9.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-10.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-4.m3u8
THAI TV[geo-blocked],https://t.freetv.fun/live/lao-thai-tv.m3u8
TV 3 HD[geo-blocked],https://t.freetv.fun/live/tv-3.m3u8
TV 3 HD[geo-blocked],https://t.freetv.fun/live/3tv.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs.m3u8
Türkiye,#genre#
A Shopping[geo-blocked],https://t.freetv.fun/live/lotte-home-shopping.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/home-shopping-russia.m3u8
BRTV Türkiye[geo-blocked],https://t.freetv.fun/live/brtv.m3u8
BRTV Türkiye[geo-blocked],https://t.freetv.fun/live/brtv-1.m3u8
Capul TV[geo-blocked],https://t.freetv.fun/live/campus-tv.m3u8
Dizimax Sci-Fi Türk[geo-blocked],https://t.freetv.fun/live/sci-fi.m3u8
Fenerbahce TV[geo-blocked],https://t.freetv.fun/live/fenerbahce-tv-1.m3u8
KANALD  (TR)[geo-blocked],https://t.freetv.fun/live/anal.m3u8
Kanal 24[geo-blocked],https://t.freetv.fun/live/kanal-23.m3u8
Kanal 24[geo-blocked],https://t.freetv.fun/live/24-kanal.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/music-pop.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/pop-1.m3u8
MinikaÇOCUK[geo-blocked],https://t.freetv.fun/live/minika-cocuk-1.m3u8
Muz TV Azerbaycan[geo-blocked],https://t.freetv.fun/live/muz-tv.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber-2.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/tgrt-haber-1.m3u8
TRT (TR)[geo-blocked],https://t.freetv.fun/live/trt.m3u8
TRT Arabic[geo-blocked],https://t.freetv.fun/live/rt-arabic-1.m3u8
TRT Avaz[geo-blocked],https://t.freetv.fun/live/trt-avaz.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-1.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-2.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/tvri-world-1.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-tr.m3u8
TVT Turkey[geo-blocked],https://t.freetv.fun/live/tvt-1.m3u8
Tay TV Türkiye[geo-blocked],https://t.freetv.fun/live/tay-tv.m3u8
a Haber Türkiye[geo-blocked],https://t.freetv.fun/live/a-haber.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-3.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel-1.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/haiti-news-channel.m3u8
tv 10[geo-blocked],https://t.freetv.fun/live/10-tv.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros-tv.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros-tv-1.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros-tv-2.m3u8
Ukraine,#genre#
11 канал[geo-blocked],rtmp://vkvsd278.okcdn.ru/playback/13474169039795?stkn=teYFrlCUVUJIuLZBKQ1ImcQWv_fDnIhMXd5HG4rWpAxwu6JoihJenTZ1DOmwOyyp9gA3ALXtyP7K&uid=0&sp=uid,sp&sig=vlibqm4nyu&fromCache=1
112 Україна[geo-blocked],https://t.freetv.fun/live/mi-ukraina.m3u8
24 Канал[geo-blocked],https://t.freetv.fun/live/24-kanal-2.m3u8
24 Канал[geo-blocked],https://t.freetv.fun/live/24-kanal-4.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/novyi-kanal-1.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/8-kanal-ukraina.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/novii-kanal-1.m3u8
BOLT[geo-blocked],https://t.freetv.fun/live/bolt.m3u8
BOLT[geo-blocked],https://t.freetv.fun/live/bolt-1.m3u8
BOLT[geo-blocked],https://t.freetv.fun/live/bolt-2.m3u8
First Business Ukraine[geo-blocked],https://t.freetv.fun/live/zee-business.m3u8
ICTV[geo-blocked],https://t.freetv.fun/live/ictv.m3u8
ICTV[geo-blocked],https://t.freetv.fun/live/ictv-1.m3u8
Pixel TV Ukraine[geo-blocked],https://t.freetv.fun/live/pixel-tv.m3u8
